price,dividend,earnings,cpi,gs10,real_price,real_earnings,cape,date,pe_ttm,real_earnings_10y_avg,cape_check
9.06,0.4033,0.595,8.94367438,3.76,310.1091377166171,20.365887079623306,14.76441845644136,1909-01-01,15.226890756302522,21.037281167765737,14.740932311718122
8.8,0.4067,0.61,9.038839669,3.7725,298.0384760268724,20.659485270044563,14.167157516701366,1909-02-01,14.426229508196723,21.072921792276432,14.14319660865008
8.92,0.41,0.625,9.038839669,3.7849999999999997,302.10263706360246,21.167505399635825,14.33605838058622,1909-03-01,14.272,21.108829184131277,14.311671880442825
9.32,0.4133,0.64,9.229089256,3.7975,309.1429956802229,21.22870356602389,14.645198603086122,1909-04-01,14.5625,21.14323183023311,14.621369058545413
9.63,0.4167,0.655,9.324254545,3.8099999999999996,316.16552409337936,21.504508648095893,14.953509786582782,1909-05-01,14.702290076335878,21.175983487501362,14.930382066079188
9.8,0.42,0.67,9.419419835,3.8225,318.4962081053689,21.7747407582242,15.040444676080996,1909-06-01,14.626865671641792,21.20907889620028,15.016975025842788
9.94,0.4233,0.685,9.419419835,3.835,323.04615393544555,22.26223495430385,15.231503240497684,1909-07-01,14.510948905109487,21.244378790850018,15.206194406333122
10.18,0.4267,0.7,9.514585124,3.8474999999999997,327.536924562177,22.522185382467967,15.417580706254759,1909-08-01,14.542857142857143,21.280000244828408,15.391772593695197
10.19,0.43,0.715,9.609669421,3.8600000000000003,324.61462391027646,22.777179204695553,15.25444643682118,1909-09-01,14.251748251748252,21.319829425598464,15.225948455315294
10.23,0.4333,0.73,9.8,3.8724999999999996,319.5596249999999,22.803374999999992,14.988845296121768,1909-10-01,14.013698630136988,21.358153468241206,14.9619500335164
10.18,0.4367,0.745,9.895165289,3.885,314.9394536607017,23.048123082241922,14.74563117682459,1909-11-01,13.664429530201343,21.39680313625927,14.718995714224322
10.3,0.44,0.76,9.990330579,3.8975000000000004,315.61650788893274,23.288208349086297,14.750638489265036,1909-12-01,13.55263157894737,21.435813177991314,14.72379448674166
10.08,0.4425,0.7575,9.895165289,3.91,311.8457458644276,23.434836556776183,14.547885040564148,1910-01-01,13.306930693069308,21.476045121454106,14.52063189944132
9.72,0.445,0.755,9.895165289,3.9158333333333335,300.7083977978409,23.357493861869333,14.002037903032702,1910-02-01,12.874172185430464,21.517478385545292,13.97507609441107
9.96,0.4475,0.7525,10.08541488,3.921666666666667,302.3207211878228,22.8409982624334,14.050006965077824,1910-03-01,13.235880398671098,21.554607519641173,14.025804965937771
9.72,0.45,0.75,10.18058017,3.9274999999999998,292.27796945878765,22.55231245823979,13.559883620820079,1910-04-01,12.96,21.58933093870211,13.538074444670984
9.56,0.4525,0.7475,9.990330579,3.9333333333333336,292.9411471279803,22.905178606502645,13.568792287251453,1910-05-01,12.789297658862877,21.623258041581742,13.547502719740546
9.1,0.455,0.745,9.895165289,3.9391666666666665,281.5274094609416,23.048123082241922,13.019657302315943,1910-06-01,12.21476510067114,21.65643863043936,12.999709428919617
8.64,0.4575,0.7425,9.895165289,3.9450000000000003,267.2963535980808,22.970780387335072,12.34258125998522,1910-07-01,11.636363636363637,21.69091241482594,12.322964958144466
8.85,0.46,0.74,9.8,3.9508333333333336,276.4518749999999,23.115749999999995,12.745055150886254,1910-08-01,11.95945945945946,21.72465656133154,12.725258704069278
8.91,0.4625,0.7375,9.704834711,3.956666666666667,281.0553817993819,23.26356274714301,12.937161101070847,1910-09-01,12.081355932203389,21.761570198716516,12.915216100350992
9.32,0.465,0.735,9.419419835,3.9625,302.8963938308202,23.887215607902668,13.918866656445815,1910-10-01,12.680272108843537,21.801743225287968,13.893219028443971
9.31,0.4675,0.7325,9.229089256,3.9683333333333333,308.81129718700373,24.29691462830078,14.164523175780351,1910-11-01,12.709897610921502,21.84533041036274,14.136261223154277
9.05,0.47,0.73,9.229089256,3.9741666666666666,300.1871363633066,24.213990004995996,13.74147841778155,1910-12-01,12.397260273972604,21.88624056532246,13.715792598886834
9.27,0.47,0.7183,9.229089256,3.98,307.48450321412724,23.825902767929623,14.049215181401202,1911-01-01,12.905471251566196,21.9253399264026,14.02416127851468
9.43,0.47,0.7067,8.94367438,3.9825,322.77363892579456,24.189197309529057,14.721488469928302,1911-02-01,13.343710202348946,21.96493747303807,14.694949135275197
9.32,0.47,0.695,9.038839669,3.985,315.6498405193694,23.538266004395034,14.370623221979534,1911-03-01,13.410071942446045,21.998540833252346,14.348671710181904
9.28,0.47,0.6833,8.753424793,3.9875,324.54305225445023,23.89658056093382,14.752935420329353,1911-04-01,13.581150300014633,22.03249552097949,14.730199397767635
9.48,0.47,0.6717,8.753424793,3.99,331.5375145875203,23.490901745615755,15.047660591685043,1911-05-01,14.1134435015632,22.062526520119057,15.027178065267714
9.67,0.47,0.66,8.753424793,3.9924999999999997,338.1822538039368,23.08172569913116,15.328355684719284,1911-06-01,14.65151515151515,22.0885707475909,15.310282302480834
9.63,0.47,0.6483,8.848509091,3.995,333.16435511135757,22.428914996749022,15.08311057870027,1911-07-01,14.854234150856087,22.110683995789273,15.068025718915115
9.17,0.47,0.6367,9.134004959,3.9975,307.33387901590686,21.339092777473056,13.899790665654447,1911-08-01,14.402387309564944,22.12522016861449,13.890658564016112
8.67,0.47,0.625,9.229089256,4.0,287.5825936209799,20.731155826195206,12.997953983252437,1911-09-01,13.872,22.13612574669445,12.991550414549126
8.72,0.47,0.6133,9.229089256,4.0024999999999995,289.24108608707553,20.343068589128826,13.066472850619194,1911-10-01,14.218164030653842,22.14324140205851,13.062273983978999
9.07,0.47,0.6017,9.134004959,4.005,303.98236452282174,20.166062704893257,13.727997586413094,1911-11-01,15.073957121489114,22.15032196340241,13.723609301258591
9.11,0.47,0.59,9.038839669,4.0075,308.5375587050917,19.982125097256215,13.929258419578236,1911-12-01,15.440677966101696,22.157243299534684,13.924907288063729
9.12,0.4708,0.5992,9.134004959,4.01,305.6581217693643,20.082274842566125,13.794952631845822,1912-01-01,15.220293724966622,22.159587650536874,13.79349320888464
9.04,0.4717,0.6083,9.229089256,4.046666666666667,299.8554378700874,20.17721934251927,13.531634369686595,1912-02-01,14.861088278809797,22.15920208875361,13.53186981503599
9.3,0.4725,0.6175,9.419419835,4.083333333333333,302.24640156938074,20.06851107194544,13.639769173944167,1912-03-01,15.06072874493927,22.154421811589085,13.642712237756266
9.59,0.4733,0.6267,9.704834711,4.12,302.50517524759516,19.768508167640032,13.654392690553232,1912-04-01,15.30237753310994,22.145741960738427,13.659744423280024
9.58,0.4742,0.6358,9.704834711,4.156666666666666,302.18973710865083,20.055556874079354,13.645500685612367,1912-05-01,15.067631330607108,22.138056193246012,13.6502380548137
9.58,0.475,0.645,9.609669421,4.193333333333333,305.18234514822853,20.547245576263823,13.785417404502525,1912-06-01,14.852713178294573,22.1331331831806,13.788483655813472
9.59,0.4758,0.6542,9.609669421,4.23,305.5009070951474,20.840322567429137,13.802876645015786,1912-07-01,14.659125649648425,22.12728536525,13.8065244810791
9.81,0.4767,0.6633,9.704834711,4.266666666666667,309.44481430437,20.92301175617621,13.984761763426272,1912-08-01,14.789687924016283,22.11657667288134,13.99153308765916
9.86,0.4775,0.6725,9.8,4.303333333333334,308.0017499999999,21.007218749999993,13.92628500131587,1912-09-01,14.661710037174721,22.105354247221197,13.933355084717448
9.84,0.4783,0.6817,9.8,4.34,307.3769999999999,21.294603749999993,13.905092701178463,1912-10-01,14.43450198034326,22.105528801920926,13.904982900625724
9.73,0.4792,0.6908,9.8,4.376666666666667,303.94087499999995,21.578864999999993,13.74954101860653,1912-11-01,14.0851187029531,22.098811444253048,13.7537204553615
9.38,0.48,0.7,9.704834711,4.413333333333333,295.8809743297646,22.080669726101835,13.388999452579629,1912-12-01,13.400000000000002,22.09513143705185,13.391229428651181
9.3,0.48,0.6942,9.8,4.45,290.50874999999996,21.685072499999997,13.148088791761557,1913-01-01,13.396715643906655,22.09266319494464,13.149557725864199
8.97,0.48,0.6883,9.8,4.425833333333333,280.20037499999995,21.500771249999996,12.682960516236756,1913-02-01,13.03210809240157,22.09113407821837,12.683838412636073
8.8,0.48,0.6825,9.8,4.401666666666667,274.88999999999993,21.319593749999996,12.443453515183657,1913-03-01,12.893772893772894,22.084464210930218,12.447211640477526
8.79,0.48,0.6767,9.8,4.3775,274.5776249999999,21.138416249999995,12.433067081795162,1913-04-01,12.989507906014481,22.078813399130276,12.436249178627326
8.55,0.48,0.6708,9.7,4.3533333333333335,269.83403350515465,21.170136804123707,12.221401061154124,1913-05-01,12.745974955277283,22.071816908027564,12.225275093099176
8.12,0.48,0.665,9.8,4.3291666666666675,253.64849999999993,20.772937499999998,11.491962852761224,1913-06-01,12.210526315789473,22.06409811381981,11.495983143817133
8.23,0.48,0.6592,9.9,4.305,254.48781060606055,20.38376242424242,11.534022795459858,1913-07-01,12.484830097087379,22.055723885076738,11.538402091542828
8.45,0.48,0.6533,9.9,4.280833333333334,261.2906439393939,20.201322803030298,11.846840543564626,1913-08-01,12.934333384356345,22.048448194254043,11.850749841319344
8.53,0.48,0.6475,10.0,4.256666666666667,261.12675749999994,19.821755624999994,11.843316826625973,1913-09-01,13.173745173745173,22.042586421022506,11.84646631354284
8.26,0.48,0.6417,10.0,4.2325,252.86131499999993,19.644201674999998,11.471490240312288,1913-10-01,12.872058594358734,22.03584343632487,11.475000524970694
8.05,0.48,0.6358,10.1,4.208333333333334,243.99271039603957,19.270877673267325,11.072537845038006,1913-11-01,12.661214218307645,22.0266341301819,11.077167258238044
8.04,0.48,0.63,10.0,4.184166666666667,246.1265099999999,19.286032499999997,11.17404087003679,1913-12-01,12.761904761904761,22.020169244697122,11.177321448574782
8.37,0.475,0.6208,10.0,4.16,256.22871749999996,19.004395199999998,11.636092105046133,1914-01-01,13.482603092783503,22.016217790237462,11.638180542237283
8.48,0.47,0.6117,9.9,4.166666666666667,262.218303030303,18.91496886363636,11.910233879798238,1914-02-01,13.863004740886055,22.016192293275676,11.910247673045232
8.32,0.465,0.6025,9.9,4.173333333333334,257.27078787878787,18.63048674242424,11.685526018836827,1914-03-01,13.809128630705393,22.013011246586778,11.687214665766318
8.12,0.46,0.5933,9.8,4.18,253.64849999999993,18.533208749999996,11.522662536200235,1914-04-01,13.686162143940669,22.008215095496155,11.52517361809625
8.17,0.455,0.5842,9.9,4.1866666666666665,252.63249242424237,18.064614696969695,11.47900869416448,1914-05-01,13.984936665525504,21.996839532930487,11.48494500976095
8.13,0.45,0.575,9.9,4.193333333333333,251.3956136363636,17.78013257575757,11.428715168831886,1914-06-01,14.139130434782611,21.98413422944752,11.435320172837272
7.68,0.445,0.5658,10.0,4.2,235.1059199999999,17.320693949999995,10.694345183040136,1914-07-01,13.573700954400849,21.96864121417603,10.701887190377965
7.68,0.44,0.5567,10.2,4.206666666666667,230.49599999999995,16.70795875,10.492046265076436,1914-08-01,13.795581102927969,21.95096035693866,10.500497301802133
7.68,0.435,0.5475,10.2,4.213333333333333,230.49599999999995,16.43184375,10.500497301802131,1914-09-01,14.027397260273972,21.933799532236826,10.508712804693616
7.68,0.43,0.5383,10.1,4.220000000000001,232.77813861386133,16.315686460396037,10.61275946612622,1914-10-01,14.267137284042356,21.916687742970907,10.62104554044749
7.68,0.425,0.5292,10.2,4.226666666666667,230.49599999999995,15.882614999999998,10.51691764299212,1914-11-01,14.512471655328797,21.900430480898777,10.52472462589423
7.35,0.42,0.52,10.1,4.233333333333333,222.77595297029697,15.761019801980197,10.172217991997861,1914-12-01,14.134615384615383,21.884154089056008,10.17978360341122
7.48,0.4208,0.55,10.1,4.24,226.71620792079204,16.670309405940593,10.359834197757266,1915-01-01,13.6,21.8709361853696,10.366095259902599
7.38,0.4217,0.58,10.0,4.224166666666667,225.92209499999996,17.755394999999996,10.32978620966069,1915-02-01,12.724137931034484,21.86224173642371,10.333894287867158
7.57,0.4225,0.61,9.9,4.208333333333334,234.07931060606055,18.86240151515151,10.70701318868281,1915-03-01,12.40983606557377,21.856423069488685,10.70986363422076
8.14,0.4233,0.64,10.0,4.1925,249.187785,19.592159999999996,11.401123789000183,1915-04-01,12.71875,21.852115479908548,11.40337123099639
7.95,0.4242,0.67,10.1,4.176666666666667,240.9617450495049,20.307467821782176,11.02692987647131,1915-05-01,11.865671641791044,21.847219451197827,11.02940104518855
8.04,0.425,0.7,10.1,4.160833333333333,243.68961386138608,21.21675742574257,11.154262189096338,1915-06-01,11.485714285714286,21.845278050174887,11.155253474076755
8.01,0.4258,0.73,10.1,4.145,242.78032425742572,22.126047029702963,11.1136293939496,1915-07-01,10.972602739726028,21.84629127683973,11.11311394601831
8.35,0.4267,0.76,10.1,4.129166666666666,253.0856064356435,23.035336633663363,11.584831641604596,1915-08-01,10.986842105263158,21.85239585246471,11.581595361183165
8.66,0.4275,0.79,10.1,4.113333333333333,262.48159900990095,23.94462623762376,12.011570757825888,1915-09-01,10.962025316455696,21.859318334505115,12.007766893424648
9.14,0.4283,0.82,10.2,4.0975,274.31424999999996,24.610249999999997,12.549076133220147,1915-10-01,11.146341463414636,21.867164895553437,12.544573167588826
9.46,0.4292,0.85,10.3,4.081666666666667,281.1617621359223,25.262949029126204,12.857714453559307,1915-11-01,11.129411764705884,21.87812217775071,12.851274887835393
9.48,0.43,0.88,10.3,4.065833333333333,281.75618446601936,26.154582524271838,12.878444602185981,1915-12-01,10.772727272727273,21.894231706073978,12.868968788151335
9.33,0.4408,0.9342,10.4,4.05,274.6316899038461,27.49849139423076,12.543563692516168,1916-01-01,9.987154784842646,21.919281012375244,12.529228935419635
9.2,0.4517,0.9883,10.4,4.0649999999999995,270.8050961538461,29.090943100961532,12.354652326458789,1916-02-01,9.308914297278154,21.955341286960948,12.334360582892621
9.17,0.4625,1.042,10.5,4.08,267.35134999999997,30.379509999999993,12.177052795748478,1916-03-01,8.800383877159309,21.99988015643365,12.152400290317749
9.07,0.4733,1.097,10.6,4.095,261.9411721698113,31.681308254716978,11.906481776593179,1916-04-01,8.268003646308113,22.05300788209067,11.877797966169263
9.27,0.4842,1.151,10.7,4.109999999999999,265.21513317757007,32.93016378504673,12.026256671905157,1916-05-01,8.053866203301476,22.11665201888935,11.99164923113388
9.36,0.495,1.205,10.8,4.125,265.3104999999999,34.15589236111111,11.995961222946578,1916-06-01,7.767634854771783,22.188276208247476,11.957238025610247
9.23,0.5058,1.259,10.8,4.140000000000001,261.6256319444444,35.686529861111104,11.791165275254547,1916-07-01,7.3312152501985715,22.26299978023967,11.751589387188499
9.3,0.5167,1.313,10.9,4.155,261.19135321100913,36.875725458715586,11.73208263887416,1916-08-01,7.083015993907084,22.350376465510056,11.68621717017009
9.68,0.5275,1.368,11.1,4.17,266.9652432432432,37.72814594594594,11.94455241750447,1916-09-01,7.076023391812865,22.445066378018513,11.894161449426345
9.98,0.5383,1.422,11.3,4.1850000000000005,270.3674734513274,38.523301327433614,12.045741763370797,1916-10-01,7.018284106891702,22.548974120824745,11.99023387949316
10.21,0.5492,1.476,11.5,4.2,271.7879804347826,39.29079913043478,12.053230403230497,1916-11-01,6.917344173441735,22.65944852235191,11.994465803820573
9.8,0.56,1.53,11.6,4.215,258.6249568965517,40.37716163793103,11.41355918884949,1916-12-01,6.405228758169935,22.779145118907305,11.353584849059414
9.57,0.5708,1.509,11.7,4.23,250.39659615384613,39.48259807692307,10.992361427383424,1917-01-01,6.341948310139165,22.891448488363483,10.938433899503188
9.03,0.5817,1.488,12.0,4.258333333333333,230.36094374999993,37.95980999999999,10.063187738735728,1917-02-01,6.068548387096774,22.99799614818283,10.01656588972869
9.31,0.5925,1.468,12.0,4.286666666666667,237.50391874999994,37.44959749999999,10.327157080107876,1917-03-01,6.3419618528610355,23.100427289765136,10.281364745804002
9.17,0.6033,1.447,12.6,4.315000000000001,222.79279166666663,35.15607083333333,9.644531197281234,1917-04-01,6.337249481686247,23.1861131721891,9.60888916620568
8.86,0.6142,1.426,12.8,4.343333333333334,211.89762890624993,34.10451679687499,9.138988813373578,1917-05-01,6.213183730715287,23.269701407131137,9.106160203727955
9.04,0.625,1.405,13.0,4.371666666666667,212.8763538461538,33.08531826923076,9.148220259539583,1917-06-01,6.434163701067615,23.349157450886747,9.117089312277058
8.79,0.6358,1.384,12.8,4.4,210.22349414062492,33.10003593749999,9.003472377228805,1917-07-01,6.351156069364162,23.431030389789363,8.972012354703567
8.53,0.6467,1.363,13.0,4.428333333333334,200.86673653846148,32.09629096153846,8.57268046675378,1917-08-01,6.258253851797505,23.50686067667817,8.545026037345222
8.12,0.6575,1.343,13.3,4.456666666666667,186.89889473684204,30.911972368421043,7.950823264217066,1917-09-01,6.046165301563663,23.575115889869092,7.927803859371817
7.68,0.6683,1.322,13.5,4.485,174.15253333333328,29.977818888888887,7.387133711108147,1917-10-01,5.809379727685325,23.639789813152245,7.366923932481062
7.04,0.6792,1.301,13.5,4.513333333333334,159.6398222222222,29.501620555555547,6.753013604774308,1917-11-01,5.411222136817833,23.695013088995992,6.737275122939654
6.8,0.69,1.28,13.7,4.541666666666667,151.94649635036492,28.60169343065693,6.412593898119818,1917-12-01,5.3125,23.741012820092035,6.400169087216553
7.21,0.68,1.256,14.0,4.57,157.65566249999998,27.464009999999995,6.640646028655352,1918-01-01,5.740445859872612,23.777391792325613,6.630485962336916
7.43,0.67,1.232,14.1,4.564166666666667,161.31399468085104,26.748161702127653,6.784343551630282,1918-02-01,6.0308441558441555,23.80763239393445,6.7757260365776455
7.28,0.66,1.208,14.0,4.558333333333334,159.1863,26.414429999999992,6.686355760455894,1918-03-01,6.026490066225166,23.83708791936094,6.678093420577008
7.21,0.65,1.183,14.2,4.5525,155.43516021126757,25.503438908450704,6.520727730547159,1918-04-01,6.094674556213017,23.863021582810013,6.5136411862962476
7.44,0.64,1.159,14.5,4.546666666666667,157.07507586206893,24.469087758620685,6.5823632316210805,1918-05-01,6.41932700603969,23.882280271946716,6.577055208860308
7.45,0.63,1.135,14.7,4.5408333333333335,155.14624999999998,23.636374999999994,6.496291318641057,1918-06-01,6.563876651982379,23.896573770616005,6.492405626398743
7.51,0.62,1.111,15.1,4.535,152.25281622516553,22.523685596026485,6.371324093848989,1918-07-01,6.75967596759676,23.905533494379895,6.368936140285663
7.58,0.61,1.087,15.4,4.529166666666667,150.67834090909088,21.607830681818175,6.303073760914594,1918-08-01,6.973321067157314,23.908784571000314,6.302216679464885
7.54,0.6,1.063,15.7,4.523333333333333,147.0191942675159,20.726976592356685,6.149170562431681,1918-09-01,7.0931326434619,23.906647817609873,6.149720169434215
7.86,0.59,1.038,16.0,4.5175,150.38513437499998,19.8600215625,6.290515321191322,1918-10-01,7.572254335260116,23.901097104352086,6.29197621006346
8.06,0.58,1.014,16.3,4.511666666666667,151.37347546012268,19.043759815950914,6.3333274953541565,1918-11-01,7.948717948717949,23.892446840218692,6.335620477569183
7.9,0.57,0.99,16.5,4.505833333333333,146.57013636363635,18.367649999999994,6.134580411283435,1918-12-01,7.97979797979798,23.88181521512818,6.137311382879723
7.85,0.5667,0.985,16.5,4.5,145.64247727272726,18.27488409090909,6.098467639950106,1919-01-01,7.969543147208122,23.864390190222228,6.1029205486423965
7.88,0.5633,0.98,16.2,4.539166666666667,148.90646296296296,18.51882407407407,6.2396927713649815,1919-02-01,8.040816326530612,23.84655134692247,6.244360486204231
8.12,0.56,0.975,16.4,4.578333333333333,151.5704451219512,18.199653201219512,6.3560740048691455,1919-03-01,8.328205128205127,23.821819245269005,6.362672957988
8.39,0.5567,0.97,16.7,4.6175,153.79698952095805,17.78105838323353,6.456139555819275,1919-04-01,8.649484536082475,23.793088868745752,6.463935404494012
8.97,0.5533,0.965,16.9,4.656666666666666,162.48305769230768,17.48006139053254,6.829002261482033,1919-05-01,9.295336787564768,23.759551808266057,6.838641528405392
9.21,0.55,0.96,16.9,4.695833333333333,166.8304304733728,17.38949112426035,7.021615214784134,1919-06-01,9.593750000000002,23.723008061316357,7.032431555145524
9.51,0.5467,0.955,17.4,4.734999999999999,167.31451293103447,16.80182543103448,7.052837165446312,1919-07-01,9.958115183246074,23.677504648622445,7.066391303222437
8.87,0.5433,0.95,17.7,4.774166666666666,153.409656779661,16.4305720338983,6.4791311017052795,1919-08-01,9.336842105263157,23.626741204051033,6.4930518963553645
9.01,0.54,0.945,17.8,4.813333333333333,154.95554915730335,16.25227457865168,6.558481672061264,1919-09-01,9.534391534391535,23.572366998834,6.573610073395183
9.47,0.5367,0.94,18.1,4.852499999999999,160.16726104972372,15.89833425414364,6.794704199949302,1919-10-01,10.074468085106384,23.51482499261853,6.811331196383616
9.19,0.5333,0.935,18.5,4.891666666666667,152.070904054054,15.471849324324323,6.467022574133132,1919-11-01,9.828877005347593,23.451689377969217,6.48443281006916
8.92,0.53,0.93,18.9,4.930833333333333,144.4792222222222,15.063416666666665,6.160717033799176,1919-12-01,9.591397849462364,23.38314944728239,6.178775128130301
8.83,0.5283,0.9192,19.3,4.97,140.05729663212432,14.57991699481865,5.9896677711394375,1920-01-01,9.606179286335944,23.30935845093274,6.0086294063799
8.1,0.5267,0.9083,19.5,4.9799999999999995,127.1606538461538,14.259261961538458,5.455347649907771,1920-02-01,8.91775844985137,23.233539851763318,5.473150224093075
8.67,0.525,0.8975,19.7,4.99,134.7271789340101,13.946671637055834,5.798822727557157,1920-03-01,9.66016713091922,23.159420463218503,5.817381274629998
8.6,0.5233,0.8867,20.3,5.0,129.68948275862067,13.371588879310341,5.599858725506185,1920-04-01,9.698883500620276,23.08291443339409,5.6184189016876775
8.06,0.5217,0.8758,20.6,5.01,119.77609951456309,13.014876917475725,5.188950462047495,1920-05-01,9.203014386846313,23.000495252652204,5.207544368017537
7.92,0.52,0.865,20.9,5.02,116.00621052631577,12.669870215311004,5.043639680451618,1920-06-01,9.15606936416185,22.91400981209444,5.062676130350853
7.91,0.5183,0.8542,20.8,5.029999999999999,116.41675600961537,12.571832235576919,5.080592919540795,1920-07-01,9.260126434090378,22.82735191082979,5.099880023945516
7.6,0.5167,0.8433,20.3,5.039999999999999,114.60931034482756,12.71710939655172,5.0207010779228565,1920-08-01,9.012213921498873,22.74069657246772,5.0398328819701
7.87,0.515,0.8325,20.0,5.05,120.46117124999998,12.742557187499997,5.297162770108058,1920-09-01,9.453453453453454,22.653021526137362,5.317664626372701
7.88,0.5133,0.8217,19.9,5.0600000000000005,121.22033668341707,12.64045059045226,5.351177393424155,1920-10-01,9.589874650115615,22.55929848432528,5.3734089633879245
7.48,0.5117,0.8108,19.8,5.069999999999999,115.64816666666664,12.535766515151511,5.126407930947925,1920-11-01,9.22545633941786,22.461288916715702,5.148776951112597
6.81,0.51,0.8,19.4,5.079999999999999,107.46022036082472,12.62381443298969,4.784241045083248,1920-12-01,8.5125,22.364704120282315,4.804902393650278
7.11,0.5058,0.7575,19.0,5.09,114.55613289473683,12.204820065789471,5.122184146887374,1921-01-01,9.386138613861387,22.267861764431146,5.1444603934859785
7.06,0.5017,0.715,18.4,5.024166666666666,117.45979076086955,11.895715353260869,5.274857191205047,1921-02-01,9.874125874125873,22.165416081462247,5.299236898111085
6.88,0.4975,0.6725,18.3,4.958333333333333,115.09055737704915,11.249767418032784,5.192348158684177,1921-03-01,10.230483271375464,22.063011926575893,5.216448133195151
6.91,0.4933,0.63,18.1,4.8925,116.86966988950273,10.655266574585632,5.297085922739674,1921-04-01,10.968253968253968,21.952667643356328,5.32371153192727
7.12,0.4892,0.5875,17.7,4.826666666666666,123.14281355932202,10.161011652542372,5.609469225330775,1921-05-01,12.119148936170212,21.841585225914045,5.637997988040661
6.55,0.485,0.545,17.6,4.760833333333333,113.9281321022727,9.479516335227272,5.21611096098932,1921-06-01,12.01834862385321,21.728233481214847,5.243322343750094
6.53,0.4808,0.5025,17.7,4.695,112.93856355932202,8.690907838983048,5.197779361905469,1921-07-01,12.995024875621892,21.613750088233466,5.225310883038563
6.45,0.4767,0.46,17.7,4.629166666666666,111.55493644067796,7.95585593220339,5.16129482321573,1921-08-01,14.021739130434783,21.502223114522884,5.188065245464423
6.61,0.4725,0.4175,17.5,4.5633333333333335,115.62872999999998,7.303327499999998,5.3775244254582555,1921-09-01,15.83233532934132,21.390324545137922,5.405655709243677
6.7,0.4683,0.375,17.5,4.4975,117.20309999999998,6.559874999999999,5.4792576780533455,1921-10-01,17.866666666666667,21.275464598561847,5.508838571164389
7.06,0.4642,0.3325,17.4,4.431666666666667,124.21035344827585,5.849850215517241,5.83819699320089,1921-11-01,21.233082706766915,21.15616282781705,5.871119184475109
7.31,0.46,0.29,17.3,4.365833333333333,129.35214017341036,5.13161705202312,6.11415884941727,1921-12-01,25.20689655172414,21.032408594106773,6.150134426812842
7.3,0.4642,0.3233,16.9,4.3,132.23258875739646,5.856273417159763,6.287087290347128,1922-01-01,22.57964738632849,20.91385858222839,6.3227255858831075
7.46,0.4683,0.3567,16.9,4.305,135.1308372781065,6.461282795857988,6.4613058726969825,1922-02-01,20.913933277263805,20.79955911100621,6.496812579387859
7.74,0.4725,0.39,16.7,4.3100000000000005,141.88184730538921,7.149085329341316,6.82138724903604,1922-03-01,19.846153846153847,20.691897229817844,6.856879566409785
8.21,0.4767,0.4233,16.7,4.3149999999999995,150.4974116766467,7.759507230538921,7.273253390209859,1922-04-01,19.395227970706358,20.591822222008666,7.308600960812207
8.53,0.4808,0.4567,16.7,4.32,156.36332784431136,8.37176223053892,7.593467258919378,1922-05-01,18.677468797897962,20.49445726664583,7.6295422615942305
8.45,0.485,0.49,16.7,4.325,154.89684880239517,8.982184131736526,7.557987351755127,1922-06-01,17.24489795918367,20.3980817546081,7.593696832174067
8.51,0.4892,0.5233,16.8,4.33,155.06815624999996,9.535507187499997,7.602095045774032,1922-07-01,16.26218230460539,20.30387495977536,7.637367574278818
8.83,0.4933,0.5567,16.6,4.335,162.8377003012048,10.266336099397588,8.020030689895775,1922-08-01,15.86132566912161,20.215069329302203,8.055263014367595
9.06,0.4975,0.59,16.6,4.34,167.07922590361443,10.880435240963852,8.265083002284303,1922-09-01,15.355932203389832,20.130679466726903,8.29973107364668
9.26,0.5017,0.6233,16.7,4.345,169.74494910179638,11.425704835329338,8.432151998761896,1922-10-01,14.856409433659554,20.048438642437983,8.466741581685316
8.8,0.5058,0.6567,16.8,4.35,160.35249999999996,11.966305312499996,7.998253772269837,1922-11-01,13.400335008375212,19.968333978375483,8.030339445126076
8.78,0.51,0.69,16.9,4.3549999999999995,159.04138757396444,12.498696745562127,7.964679864939999,1922-12-01,12.72463768115942,19.88848420353765,7.996657057739728
8.9,0.5117,0.7142,16.8,4.36,162.17468749999998,13.014063124999996,8.154200483069156,1923-01-01,12.461495379445536,19.81622579207932,8.183934176043872
9.28,0.5133,0.7383,16.8,4.335,169.09899999999996,13.453210312499996,8.533360579065967,1923-02-01,12.569416226466206,19.74916278426682,8.56233764677421
9.43,0.515,0.7625,16.8,4.31,171.83228124999994,13.894179687499996,8.700737500978533,1923-03-01,12.3672131147541,19.687284333745986,8.728084500484515
9.1,0.5167,0.7867,16.9,4.285,164.83788461538458,14.25032569526627,8.372809668463814,1923-04-01,11.567306470064828,19.629883579123202,8.397293032888548
8.67,0.5183,0.8108,16.9,4.26,157.0488417159763,14.686874378698223,8.00049786759821,1923-05-01,10.693142575234337,19.575856392244656,8.022578352086509
8.34,0.52,0.835,17.0,4.234999999999999,150.18254999999996,15.036262499999996,7.671825282673079,1923-06-01,9.988023952095809,19.528050767244657,7.690606286824511
8.06,0.5217,0.8592,17.2,4.21,143.4527703488372,15.292136511627904,7.34598511949065,1923-07-01,9.380819366852887,19.485620551306205,7.361981106586874
8.1,0.5233,0.8833,17.1,4.185,145.0077631578947,15.813007061403503,7.44178317421737,1923-08-01,9.170157364428846,19.44905125345931,7.455775670913657
